Year;Month;Municipality;Municipality Code;Connection Power;Completed Processes
2022;07;Salvaterra de Magos;1415;132.0;1
2022;07;Águeda;0101;11.55;7
2022;07;Vila Nova de Gaia;1317;12.74;8
2022;07;Chaves;1703;4.84;4
2022;07;Chaves;1703;13.06;8
2022;07;Elvas;1207;0.7;1
2022;07;Elvas;1207;3.0;1
2022;07;Vila Real;1714;1.4;1
2022;07;Vila Real;1714;5.05;4
2022;07;Ourém;1421;4.2;1
2022;07;Rio Maior;1414;1.44;1
2022;07;Santarém;1416;9.4;6
2022;07;Santarém;1416;12.6;3
2022;07;Santarém;1416;9.18;5
2022;07;Maia;1306;20.0;1
2022;07;Maia;1306;8.49;5
2022;07;Maia;1306;2.9;3
2022;07;Maia;1306;47.0;2
2022;07;Maia;1306;622.0;2
2022;07;Trancoso;0913;4.05;2
2022;07;Trancoso;0913;3.0;1
2022;07;São Pedro do Sul;1816;20.0;1
2022;07;Fafe;0307;3.2;2
2022;07;Golegã;1412;7.16;3
2022;07;Montemor-o-Novo;0706;25.0;1
2022;07;Oliveira do Bairro;0114;6.4;2
2022;07;Viana do Castelo;1609;8.32;5
2022;07;Mortágua;1808;2.1;1
2022;07;Gavião;1209;1.57;2
2022;07;Gavião;1209;1.42;2
2022;07;Vila Nova de Paiva;1822;5.85;4
2022;07;Santa Comba Dão;1814;3.0;1
2022;07;Vila Nova de Famalicão;0312;35.76;13
2022;07;Oliveira de Azeméis;0113;4.2;3
2022;07;Gondomar;1304;100.0;2
2022;07;Porto de Mós;1016;1.8;1
2022;07;Porto de Mós;1016;1.4;1
2022;07;Mealhada;0111;30.0;1
2022;07;Felgueiras;1303;0.7;1
2022;07;Felgueiras;1303;83.0;1
2022;07;Sever do Vouga;0117;4.0;2
2022;07;Alcochete;1502;1.8;1
2022;07;Sines;1513;0.72;1
2022;07;Valpaços;1712;1.75;2
2022;07;Alcobaça;1001;31.04;8
2022;07;Óbidos;1012;4.55;2
2022;07;Tavira;0814;6.52;3
2022;07;Lagoa;0806;9.8;3
2022;07;Lagoa;0806;0.87;1
2022;07;Esposende;0306;9.0;4
2022;07;Esposende;0306;6.91;4
2022;07;Figueira da Foz;0605;6.48;3
2022;07;Cabeceiras de Basto;0304;2.83;2
2022;07;Cabeceiras de Basto;0304;2.1;5
2022;07;Mondim de Basto;1705;0.58;1
2022;07;Lourinhã;1108;1.05;1
2022;07;Ferreira do Alentejo;0208;3.15;2
2022;07;Gouveia;0906;0.7;1
2022;07;São João da Madeira;0116;1.55;1
2022;07;Moimenta da Beira;1807;0.0;2
2022;07;Cinfães;1804;1.05;1
2022;07;Vila Pouca de Aguiar;1713;1.08;1
2022;07;Fafe;0307;6.72;4
2022;07;Torres Vedras;1113;7.32;4
2022;07;Alenquer;1101;132.0;1
2022;07;Mortágua;1808;5.79;3
2022;07;Montemor-o-Velho;0610;0.72;1
2022;07;Vila Verde;0313;30.0;1
2022;07;Santa Maria da Feira;0109;8.17;6
2022;07;Esposende;0306;40.0;1
2022;07;Vila Nova de Gaia;1317;27.1;7
2022;07;Vila Nova de Gaia;1317;28.59;19
2022;07;Estarreja;0108;2.5;1
2022;07;Gondomar;1304;2.46;2
2022;07;Vieira do Minho;0311;2.0;1
2022;07;Portalegre;1214;5.0;1
2022;07;Vila Nova de Poiares;0617;4.25;3
2022;07;Oliveira de Azeméis;0113;1.8;1
2022;07;Grândola;1505;2.8;2
2022;07;Almeirim;1403;1.6;1
2022;07;Santa Marta de Penaguião;1711;0.87;1
2022;07;Albufeira;0801;143.0;1
2022;07;Póvoa de Varzim;1313;10.66;4
2022;07;Macedo de Cavaleiros;0405;0.72;1
2022;07;Macedo de Cavaleiros;0405;0.36;1
2022;07;Sabugal;0911;2.19;2
2022;07;Bombarral;1005;0.0;1
2022;07;Bombarral;1005;1.2;1
2022;07;Sabrosa;1710;3.47;2
2022;07;Murça;1707;5.5;2
2022;07;Seixal;1510;17.47;8
2022;07;Penamacor;0507;2.6;1
2022;07;Resende;1813;3.3;2
2022;07;Castro Marim;0804;6.0;1
2022;07;Boticas;1702;3.3;1
2022;07;Boticas;1702;1.74;1
2022;07;Soure;0615;0.7;1
2022;07;Ponte de Lima;1607;14.3;4
2022;07;Ponte de Lima;1607;6.0;1
2022;07;São João da Pesqueira;1815;170.0;1
2022;07;Caminha;1602;2.16;1
2022;07;Trofa;1318;0.0;1
2022;07;Oliveira do Bairro;0114;1.5;1
2022;07;Cascais;1105;15.54;9
2022;07;Viseu;1823;20.55;9
2022;07;Viseu;1823;21.0;8
2022;07;Marco de Canaveses;1307;3.6;1
2022;07;Óbidos;1012;14.87;5
2022;07;Santiago do Cacém;1509;1.08;1
2022;07;Mirandela;0407;0.87;1
2022;07;Almada;1503;3.43;3
2022;07;Almada;1503;14.33;11
2022;07;Almada;1503;26.35;18
2022;07;Póvoa de Lanhoso;0309;2.0;1
2022;07;Póvoa de Lanhoso;0309;0.35;1
2022;07;Penacova;0613;9.46;5
2022;07;Maia;1306;6.22;4
2022;07;Felgueiras;1303;6.72;3
2022;07;Felgueiras;1303;30.0;1
2022;07;Entroncamento;1410;2.64;1
2022;07;Entroncamento;1410;2.5;1
2022;07;Barcelos;0302;3.53;2
2022;07;Seia;0912;5.05;2
2022;07;Ponte de Lima;1607;4.0;2
2022;07;Bragança;0402;3.6;1
2022;07;Vila Verde;0313;6.0;6
2022;07;Vila Verde;0313;5.29;4
2022;07;Porto;1312;11.08;2
2022;07;Albufeira;0801;1.25;1
2022;07;Celorico de Basto;0305;1.4;2
2022;07;Alcanena;1402;0.9;1
2022;07;Gondomar;1304;3.15;3
2022;07;Paredes;1310;3.15;2
2022;07;Moimenta da Beira;1807;2.1;1
2022;07;Leiria;1009;28.18;11
2022;07;Leiria;1009;40.23;10
2022;07;Leiria;1009;22.46;8
2022;07;Salvaterra de Magos;1415;2.12;2
2022;07;Vila Real;1714;3.55;2
2022;07;Vila Real;1714;25.39;14
2022;07;Mangualde;1806;1.4;2
2022;07;Vieira do Minho;0311;2.1;1
2022;07;Vila Nova de Poiares;0617;9.33;5
2022;07;Vila Nova de Poiares;0617;2.73;3
2022;07;Batalha;1004;2.16;1
2022;07;Batalha;1004;0.6;2
2022;07;Abrantes;1401;4.55;4
2022;07;Abrantes;1401;1.08;1
2022;07;São João da Pesqueira;1815;2.55;2
2022;07;Bombarral;1005;0.72;1
2022;07;Sintra;1111;11.44;2
2022;07;Sátão;1817;1.08;1
2022;07;Alijó;1701;6.15;5
2022;07;Alijó;1701;1.08;1
2022;07;Viana do Castelo;1609;8.56;5
2022;07;Viana do Castelo;1609;17.08;6
2022;07;Azambuja;1103;0.58;1
2022;07;Lisboa;1106;5.0;1
2022;07;Setúbal;1512;8.33;10
2022;07;Fafe;0307;12.48;10
2022;07;Fafe;0307;4.27;5
2022;07;Vila Nova de Gaia;1317;100.0;1
2022;07;Vila Nova de Gaia;1317;10.68;3
2022;07;Idanha-a-Nova;0505;0.7;2
2022;07;Idanha-a-Nova;0505;1.05;1
2022;07;Guimarães;0308;20.0;1
2022;07;Alcobaça;1001;1.74;1
2022;07;Santa Maria da Feira;0109;16.61;9
2022;07;Vagos;0118;1.74;1
2022;07;Vagos;0118;54.0;1
2022;07;Valongo;1315;5.13;3
2022;07;Vendas Novas;0712;174.0;2
2022;07;Murça;1707;9.13;8
2022;07;Montijo;1507;1.82;2
2022;07;Aveiro;0105;8.55;8
2022;07;Alenquer;1101;1.5;1
2022;07;Santa Comba Dão;1814;2.5;1
2022;07;Proença-a-Nova;0508;0.75;1
2022;07;Sabrosa;1710;0.58;1
2022;07;Sabrosa;1710;0.35;1
2022;07;Mealhada;0111;2.27;2
2022;07;Albergaria-a-Velha;0102;8.49;6
2022;07;Vila Franca de Xira;1114;4.37;4
2022;07;Peniche;1014;7.16;3
2022;07;Tomar;1418;1.4;2
2022;07;Sesimbra;1511;12.49;8
2022;07;Anadia;0103;0.7;1
2022;07;Benavente;1405;0.72;1
2022;07;Águeda;0101;15.0;1
2022;07;Grândola;1505;4.7;2
2022;07;Oleiros;0506;1.05;1
2022;07;Amadora;1115;3.0;1
2022;07;Figueira da Foz;0605;1.16;1
2022;07;Gouveia;0906;1.05;2
2022;07;Ovar;0115;5.28;4
2022;07;Amarante;1301;26.22;8
2022;07;Amarante;1301;30.0;1
2022;07;Condeixa-a-Nova;0604;1.5;1
2022;07;Chamusca;1407;9.22;3
2022;07;Arganil;0601;1.5;1
2022;07;Alpiarça;1404;2.0;1
2022;07;Lagos;0807;4.2;1
2022;07;Ourém;1421;4.51;4
2022;07;São Pedro do Sul;1816;15.0;1
2022;07;Sintra;1111;23.19;12
2022;07;Guimarães;0308;4.28;4
2022;07;Vagos;0118;9.33;5
2022;07;Porto;1312;8.19;4
2022;07;Sertã;0509;30.0;1
2022;07;Sertã;0509;0.72;1
2022;07;Estarreja;0108;33.0;2
2022;07;Pombal;1015;47.85;8
2022;07;Albufeira;0801;15.04;5
2022;07;Tomar;1418;6.08;3
2022;08;Tomar;1418;1.4;2
2022;07;Oliveira de Frades;1810;4.0;1
2022;08;Figueira da Foz;0605;2.32;2
2022;08;Portimão;0811;20.0;2
2022;08;Portimão;0811;3.0;1
2022;08;Portimão;0811;5.66;2
2022;08;Braga;0303;18.37;9
2022;08;Covilhã;0503;2.0;1
2022;08;Aljezur;0803;12.1;2
2022;08;Sabrosa;1710;1.05;1
2022;08;Maia;1306;5.0;2
2022;08;Coimbra;0603;4.92;4
2022;08;Mondim de Basto;1705;0.72;1
2022;08;Bombarral;1005;0.87;2
2022;08;Ribeira de Pena;1709;120.0;1
2022;08;São Brás de Alportel;0812;6.68;2
2022;08;Góis;0606;1.05;1
2022;08;Vila Real;1714;11.78;7
2022;08;Vila Real;1714;16.18;11
2022;08;Vila Verde;0313;11.5;3
2022;08;Proença-a-Nova;0508;1.16;1
2022;08;Lisboa;1106;5.0;1
2022;08;Rio Maior;1414;1.08;1
2022;08;Portalegre;1214;4.62;4
2022;08;Póvoa de Lanhoso;0309;2.48;2
2022;08;Valpaços;1712;6.34;2
2022;07;Nazaré;1011;1.8;2
2022;07;Nazaré;1011;2.42;2
2022;07;Cartaxo;1406;11.84;3
2022;07;Mira;0608;3.65;3
2022;07;Mira;0608;2.0;1
2022;07;Freixo de Espada À Cinta;0404;0.35;1
2022;07;Coruche;1409;0.0;1
2022;07;Alcácer do Sal;1501;2.68;2
2022;07;Sernancelhe;1818;7.0;2
2022;07;Sernancelhe;1818;4.0;2
2022;07;Lamego;1805;1.3;1
2022;07;Nisa;1212;4.7;2
2022;07;Nisa;1212;1.4;1
2022;08;Nisa;1212;0.0;1
2022;08;Ansião;1003;4.0;1
2022;08;Faro;0805;21.3;7
2022;07;Lousã;0607;1.05;1
2022;07;Alter do Chão;1201;6.0;2
2022;07;Espinho;0107;1.4;1
2022;07;Espinho;0107;0.58;1
2022;07;Espinho;0107;3.0;1
2022;07;Mêda;0909;0.7;1
2022;07;Ponte da Barca;1606;3.0;3
2022;07;Penela;0614;0.87;1
2022;07;Viana do Alentejo;0713;1.08;1
2022;07;Sobral de Monte Agraço;1112;0.0;2
2022;08;Torre de Moncorvo;0409;24.4;3
2022;07;Vila Velha de Ródão;0511;0.7;1
2022;08;Moura;0210;4.81;3
2022;08;Loulé;0808;19.0;5
2022;08;Loulé;0808;0.0;1
2022;08;Loulé;0808;3.68;1
2022;08;Moimenta da Beira;1807;6.44;2
2022;08;Moimenta da Beira;1807;1.08;1
2022;08;Amarante;1301;6.75;7
2022;08;Alandroal;0701;4.0;1
2022;08;Alandroal;0701;0.7;1
2022;08;Oliveira de Azeméis;0113;1.05;1
2022;08;Porto;1312;0.75;1
2022;08;Porto;1312;3.28;1
2022;08;Setúbal;1512;32.7;17
2022;08;Ourém;1421;8.5;3
2022;08;Ourém;1421;8.91;4
2022;08;Felgueiras;1303;10.72;10
2022;08;Figueira da Foz;0605;3.1;5
2022;08;Figueira da Foz;0605;13.91;5
2022;08;Sintra;1111;5.0;1
2022;08;Sintra;1111;38.02;16
2022;08;Aljezur;0803;2.16;1
2022;08;Faro;0805;5.7;2
2022;08;Marinha Grande;1010;11.33;8
2022;08;Marinha Grande;1010;3.38;1
2022;08;Vila Real;1714;3.94;3
2022;08;Vila Real;1714;1.55;2
2022;08;Vila Real;1714;8.8;4
2022;08;Caldas da Rainha;1006;7.12;4
2022;08;Penacova;0613;16.34;12
2022;08;Arruda dos Vinhos;1102;1.05;1
2022;08;Arruda dos Vinhos;1102;3.0;1
2022;08;Oliveira do Hospital;0611;1.4;1
2022;08;Mortágua;1808;1.05;1
2022;08;Chaves;1703;4.7;2
2022;08;Guarda;0907;4.0;1
2022;08;Guarda;0907;0.58;2
2022;08;Gouveia;0906;0.7;1
2022;08;Amares;0301;8.37;4
2022;08;Mangualde;1806;0.7;1
2022;08;Alcácer do Sal;1501;2.13;2
2022;08;Condeixa-a-Nova;0604;1.08;1
2022;08;Sertã;0509;1.75;1
2022;08;Porto de Mós;1016;6.36;4
2022;08;Cabeceiras de Basto;0304;0.72;1
2022;08;Cabeceiras de Basto;0304;3.9;3
2022;08;Bragança;0402;1.25;1
2022;08;Póvoa de Lanhoso;0309;0.36;1
2022;08;Alenquer;1101;2.84;2
2022;08;Ponte de Sor;1213;0.75;1
2022;08;Cinfães;1804;1.5;1
2022;08;Vila Nova de Paiva;1822;2.8;2
2022;08;Arouca;0104;3.68;1
2022;08;Loures;1107;9.35;3
2022;08;São Pedro do Sul;1816;27.87;3
2022;08;Barreiro;1504;7.01;5
2022;08;Vila Franca de Xira;1114;3.58;2
2022;08;Vila Franca de Xira;1114;1.16;2
2022;08;Benavente;1405;2.1;1
2022;08;Carregal do Sal;1802;2.95;2
2022;08;Entroncamento;1410;30.0;1
2022;08;Oeiras;1110;7.94;6
2022;08;Oeiras;1110;2.64;1
2022;08;Vale de Cambra;0119;3.2;2
2022;08;Celorico de Basto;0305;1.75;2
2022;08;Celorico de Basto;0305;0.7;1
2022;08;Azambuja;1103;0.0;1
2022;08;Abrantes;1401;1.05;2
2022;08;Lisboa;1106;2.1;1
2022;08;Vila Verde;0313;5.93;3
2022;08;Mondim de Basto;1705;2.8;2
2022;08;Nelas;1809;2.0;1
2022;08;Lagos;0807;4.89;4
2022;08;Lagos;0807;3.89;3
2022;08;Sobral de Monte Agraço;1112;3.0;1
2022;08;Palmela;1508;8.84;5
2022;08;Palmela;1508;10.7;3
2022;08;São João da Madeira;0116;4.75;2
2022;08;Vieira do Minho;0311;0.72;1
2022;08;Anadia;0103;4.2;1
2022;08;Anadia;0103;16.52;5
2022;08;Fafe;0307;17.25;13
2022;08;Odemira;0211;0.72;2
2022;08;Odemira;0211;1.08;1
2022;08;Penafiel;1311;8.05;3
2022;08;Penafiel;1311;13.8;5
2022;08;Esposende;0306;6.24;4
2022;08;Esposende;0306;16.04;11
2022;08;Alcanena;1402;3.0;1
2022;08;Nazaré;1011;3.4;2
2022;08;Lagoa;0806;4.0;1
2022;08;Peniche;1014;1.16;1
2022;08;Peniche;1014;10.94;3
2022;08;Peniche;1014;2.05;2
2022;08;Albergaria-a-Velha;0102;3.7;2
2022;08;Almodôvar;0202;1.75;1
2022;08;Almodôvar;0202;4.8;2
2022;08;Alpiarça;1404;1.05;1
2022;08;Matosinhos;1308;20.88;10
2022;08;Valpaços;1712;2.56;2
2022;08;Valpaços;1712;0.35;1
2022;08;Oliveira de Frades;1810;0.35;1
2022;08;Silves;0813;1.2;1
2022;08;Vouzela;1824;80.0;1
2022;08;Leiria;1009;20.44;4
2022;08;Leiria;1009;39.31;15
2022;08;Grândola;1505;1.05;1
2022;08;Penela;0614;1.05;2
2022;08;Tomar;1418;1.05;1
2022;08;Arruda dos Vinhos;1102;0.7;1
2022;08;Santa Maria da Feira;0109;15.85;9
2022;08;Beja;0205;2.61;2
2022;08;Valongo;1315;15.46;8
2022;08;Nazaré;1011;2.48;2
2022;08;Cadaval;1104;0.7;1
2022;08;Sernancelhe;1818;13.5;3
2022;08;Cartaxo;1406;2.0;1
2022;08;Pombal;1015;1.5;1
2022;08;Ponte de Sor;1213;2.0;1
2022;08;Póvoa de Lanhoso;0309;2.1;2
2022;08;Oliveira do Hospital;0611;2.0;1
2022;08;Amares;0301;4.2;2
2022;08;Lousã;0607;2.08;2
2022;08;Cabeceiras de Basto;0304;3.52;3
2022;08;Odivelas;1116;11.8;7
2022;08;Sintra;1111;2.1;2
2022;08;Ovar;0115;4.6;1
2022;08;Ovar;0115;6.62;3
2022;08;Oliveira de Azeméis;0113;10.22;4
2022;08;Oliveira de Azeméis;0113;1.75;1
2022;08;Leiria;1009;4.6;3
2022;08;Loures;1107;4.32;3
2022;08;Vila Real;1714;5.35;6
2022;08;Grândola;1505;2.1;3
2022;08;Azambuja;1103;1.5;1
2022;08;Baião;1302;56.0;1
2022;08;Castro Marim;0804;7.4;2
2022;08;Cascais;1105;10.16;2
2022;08;Vila do Conde;1316;1.74;1
2022;08;Viseu;1823;4.44;2
2022;08;Viseu;1823;14.56;6
2022;08;Santiago do Cacém;1509;3.41;4
2022;08;Santiago do Cacém;1509;1.08;1
2022;08;Santiago do Cacém;1509;7.45;4
2022;08;Castro daire;1803;0.9;1
2022;08;Sines;1513;6.44;4
2022;08;Marco de Canaveses;1307;1.08;1
2022;08;Marco de Canaveses;1307;1.66;2
2022;08;Lousada;1305;8.46;7
2022;08;Lousada;1305;8.82;6
2022;08;Lousada;1305;2.9;2
2022;08;Oliveira do Bairro;0114;3.72;4
2022;08;Oliveira do Bairro;0114;18.46;6
2022;08;Terras de Bouro;0310;3.15;2
2022;08;Terras de Bouro;0310;7.0;2
2022;08;Belmonte;0501;2.0;1
2022;08;Tondela;1821;3.85;2
2022;08;Murtosa;0112;1.05;1
2022;08;Póvoa de Varzim;1313;2.42;3
2022;08;Póvoa de Varzim;1313;1.77;2
2022;08;Óbidos;1012;4.5;2
2022;08;Óbidos;1012;1.05;1
2022;08;Monchique;0809;12.0;1
2022;08;Vila Nova da Barquinha;1420;0.0;1
2022;08;Vizela;0314;2.16;1
2022;08;Almada;1503;27.29;16
2022;08;Mafra;1109;0.87;1
2022;08;Mafra;1109;10.74;6
2022;08;Trofa;1318;120.0;1
2022;08;Macedo de Cavaleiros;0405;8.17;4
2022;08;Arcos de Valdevez;1601;1.4;2
2022;08;Castelo Branco;0502;5.75;3
2022;08;Miranda do Corvo;0609;0.0;4
2022;08;Trancoso;0913;5.3;2
2022;08;Torres Novas;1419;1.4;1
2022;08;Mealhada;0111;2.6;2
2022;08;Benavente;1405;3.05;2
2022;08;Benavente;1405;0.5;1
2022;08;Castro Verde;0206;1.74;1
2022;08;Coruche;1409;8.87;3
2022;08;Coruche;1409;10.0;1
2022;08;Oliveira do Bairro;0114;13.76;8
2022;08;Seixal;1510;17.76;8
2022;08;Seixal;1510;1.5;1
2022;08;Vila Franca de Xira;1114;5.13;2
2022;08;Albufeira;0801;0.7;1
2022;08;Odivelas;1116;3.7;2
2022;08;Alenquer;1101;3.52;3
2022;08;Leiria;1009;24.43;9
2022;08;Leiria;1009;232.0;2
2022;08;Castro daire;1803;3.68;1
2022;08;Aveiro;0105;16.41;10
2022;08;Aveiro;0105;2.45;2
2022;08;Aveiro;0105;6.0;7
2022;08;Aveiro;0105;11.02;4
2022;08;Aveiro;0105;2.14;2
2022;08;Vila Pouca de Aguiar;1713;4.76;4
2022;08;Paredes;1310;11.65;5
