Data;Ano;Mês;ano_mes;Distrito;Concelho;Nível de Tensão;Potência Instalada (kW);Número de Instalações;Energia Injetada (kWh);Código Distrito;Código Concelho;Código Freguesia
2024-01;2024;01;202401;Aveiro;Vagos;BTN/BTE;1402.639999999997;673;22405.470999999965;01;0118;011800
2024-01;2024;01;202401;Castelo Branco;Proença-a-Nova;BTN/BTE;711.0299999999999;276;18775.224999999984;05;0508;050800
2024-01;2024;01;202401;Beja;Ourique;BTN/BTE;572.21;187;13240.84299999999;02;0212;021200
2024-01;2024;01;202401;Portalegre;Gavião;MT/AT;99.44;3;1717.75;12;1209;120900
2024-01;2024;01;202401;Castelo Branco;Sertã;MT/AT;550.56;4;1377.5;05;0509;050900
2024-02;2024;02;202402;Faro;Lagos;MT/AT;1214.83;11;7959.25;08;0807;080700
2024-01;2024;01;202401;Faro;Lagos;BTN/BTE;2896.220000000002;770;45773.64199999997;08;0807;080700
2024-02;2024;02;202402;Santarém;Chamusca;BTN/BTE;850.2899999999998;203;26737.933999999983;14;1407;140700
2024-02;2024;02;202402;Viseu;Vila Nova de Paiva;MT/AT;182.25;3;1979.0;18;1822;182200
2024-01;2024;01;202401;Viseu;Vila Nova de Paiva;MT/AT;182.25;3;1062.75;18;1822;182200
2024-02;2024;02;202402;Vila Real;Vila Real;MT/AT;1957.53;14;4681.5;17;1714;171400
2024-02;2024;02;202402;Portalegre;Fronteira;MT/AT;194.07;7;15461.25;12;1208;120800
2024-02;2024;02;202402;Portalegre;Fronteira;BTN/BTE;298.86999999999995;79;13802.056999999983;12;1208;120800
2024-02;2024;02;202402;Viseu;Vouzela;BTN/BTE;1419.8999999999992;459;29615.45199999997;18;1824;182400
2024-01;2024;01;202401;Viseu;Vouzela;MT/AT;1226.1699999999998;11;8313.75;18;1824;182400
2024-02;2024;02;202402;Porto;Trofa;MT/AT;6311.1500000000015;37;34849.5;13;1318;131800
2024-01;2024;01;202401;Évora;Borba;MT/AT;934.86;5;17148.75;07;0703;070300
2024-01;2024;01;202401;Porto;Santo Tirso;MT/AT;15316.500000000002;53;63421.5;13;1314;131400
2024-01;2024;01;202401;Leiria;Caldas da Rainha;MT/AT;3287.3299999999995;22;19164.25;10;1006;100600
2024-02;2024;02;202402;Santarém;Alcanena;MT/AT;2830.3500000000004;16;30717.75;14;1402;140200
2024-02;2024;02;202402;Viseu;São João da Pesqueira;MT/AT;419.02;7;4694.75;18;1815;181500
2024-01;2024;01;202401;Viseu;São João da Pesqueira;BTN/BTE;435.7;157;3496.6529999999984;18;1815;181500
2024-01;2024;01;202401;Viana do Castelo;Monção;BTN/BTE;995.4099999999999;269;13539.718999999994;16;1604;160400
2024-01;2024;01;202401;Braga;Póvoa de Lanhoso;MT/AT;927.96;8;473.25;03;0309;030900
2024-01;2024;01;202401;Coimbra;Soure;MT/AT;2622.6099999999997;12;20893.5;06;0615;061500
2024-01;2024;01;202401;Viseu;Viseu;BTN/BTE;6497.660000000009;2711;95506.07999999981;18;1823;182300
2024-01;2024;01;202401;Viseu;Santa Comba Dão;MT/AT;748.99;5;2011.75;18;1814;181400
2024-01;2024;01;202401;Viseu;Santa Comba Dão;BTN/BTE;854.8299999999995;364;11786.485999999992;18;1814;181400
2024-01;2024;01;202401;Beja;Serpa;MT/AT;2156.07;16;79532.5;02;0213;021300
2024-01;2024;01;202401;Viana do Castelo;Ponte da Barca;MT/AT;394.2;3;8.0;16;1606;160600
2024-01;2024;01;202401;Portalegre;Campo Maior;MT/AT;1042.55;9;19808.25;12;1204;120400
2024-01;2024;01;202401;Coimbra;Penacova;MT/AT;815.6;4;24785.25;06;0613;061300
2024-01;2024;01;202401;Coimbra;Penacova;BTN/BTE;1372.7000000000003;480;19940.676999999978;06;0613;061300
2024-01;2024;01;202401;Braga;Esposende;MT/AT;636.77;8;1577.25;03;0306;030600
2024-01;2024;01;202401;Santarém;Constância;BTN/BTE;259.05999999999995;117;4641.984999999997;14;1408;140800
2024-01;2024;01;202401;Faro;Loulé;BTN/BTE;8600.430000000008;1844;124781.94800000002;08;0808;080800
2024-01;2024;01;202401;Lisboa;Mafra;MT/AT;6284.38;39;30256.25;11;1109;110900
2024-01;2024;01;202401;Vila Real;Vila Real;BTN/BTE;2754.7600000000048;1216;26635.60799999997;17;1714;171400
2024-01;2024;01;202401;Coimbra;Penela;BTN/BTE;522.49;174;5505.766999999988;06;0614;061400
2023-12;2023;12;202312;Santarém;Abrantes;MT/AT;3101.829999999999;21;50007.75;14;1401;140100
2024-01;2024;01;202401;Porto;Paços de Ferreira;BTN/BTE;4842.390000000003;1472;56175.829999999914;13;1309;130900
2024-01;2024;01;202401;Porto;Lousada;MT/AT;2109.73;16;21119.75;13;1305;130500
2023-12;2023;12;202312;Lisboa;Lourinhã;MT/AT;1920.5900000000001;12;10685.75;11;1108;110800
2023-12;2023;12;202312;Viana do Castelo;Monção;BTN/BTE;955.6699999999998;261;12757.62899999999;16;1604;160400
2023-12;2023;12;202312;Vila Real;Murça;MT/AT;195.0;3;0.25;17;1707;170700
2023-12;2023;12;202312;Aveiro;Oliveira de Azeméis;BTN/BTE;4206.360000000002;1208;53733.719999999994;01;0113;011300
2023-12;2023;12;202312;Lisboa;Vila Franca de Xira;BTN/BTE;2573.079999999998;940;40625.67599999998;11;1114;111400
2023-12;2023;12;202312;Guarda;Seia;MT/AT;1377.87;11;64.25;09;0912;091200
2023-12;2023;12;202312;Castelo Branco;Covilhã;MT/AT;8978.08;33;196733.75;05;0503;050300
2023-12;2023;12;202312;Porto;Baião;MT/AT;224.0;4;706.75;13;1302;130200
2023-12;2023;12;202312;Porto;Baião;BTN/BTE;575.0900000000001;243;8560.295999999998;13;1302;130200
2023-12;2023;12;202312;Beja;Odemira;MT/AT;1128.52;15;27184.75;02;0211;021100
2023-12;2023;12;202312;Braga;Barcelos;BTN/BTE;11010.140000000047;3461;137342.69099999976;03;0302;030200
2023-12;2023;12;202312;Beja;Mértola;BTN/BTE;300.6700000000001;131;9233.209999999985;02;0209;020900
2023-12;2023;12;202312;Viseu;Tondela;BTN/BTE;1802.42;730;29792.913999999953;18;1821;182100
2023-12;2023;12;202312;Coimbra;Soure;MT/AT;2622.6099999999997;12;38413.75;06;0615;061500
2023-12;2023;12;202312;Lisboa;Cadaval;BTN/BTE;1018.7599999999994;416;18861.13399999997;11;1104;110400
2023-12;2023;12;202312;Setúbal;Moita;BTN/BTE;1947.1599999999967;752;27330.31499999999;15;1506;150600
2023-12;2023;12;202312;Évora;Estremoz;BTN/BTE;770.79;199;18213.775999999987;07;0704;070400
2023-12;2023;12;202312;Leiria;Óbidos;BTN/BTE;1289.9799999999998;477;12743.472999999984;10;1012;101200
2023-12;2023;12;202312;Santarém;Mação;BTN/BTE;522.8700000000001;219;11466.433999999988;14;1413;141300
2023-12;2023;12;202312;Portalegre;Alter do Chão;BTN/BTE;274.58000000000004;70;3576.796999999996;12;1201;120100
2023-12;2023;12;202312;Lisboa;Odivelas;MT/AT;1170.6799999999998;11;4635.75;11;1116;111600
2023-12;2023;12;202312;Aveiro;Castelo de Paiva;MT/AT;921.8299999999999;8;4571.5;01;0106;010600
2023-12;2023;12;202312;Aveiro;Castelo de Paiva;BTN/BTE;1232.1900000000005;481;14524.083999999984;01;0106;010600
2023-12;2023;12;202312;Guarda;Mêda;MT/AT;169.26999999999998;5;1685.25;09;0909;090900
2023-12;2023;12;202312;Viseu;Penedono;BTN/BTE;139.53000000000003;49;2415.9319999999975;18;1812;181200
2023-12;2023;12;202312;Aveiro;Sever do Vouga;MT/AT;1201.55;8;15674.75;01;0117;011700
2023-12;2023;12;202312;Vila Real;Boticas;BTN/BTE;447.86;142;4614.564999999995;17;1702;170200
2023-12;2023;12;202312;Aveiro;Arouca;BTN/BTE;1537.05;401;17076.075999999994;01;0104;010400
2023-12;2023;12;202312;Coimbra;Tábua;MT/AT;2175.0099999999998;8;23776.75;06;0616;061600
2023-12;2023;12;202312;Santarém;Vila Nova da Barquinha;BTN/BTE;613.4599999999996;289;10783.95299999999;14;1420;142000
2023-12;2023;12;202312;Braga;Fafe;MT/AT;2246.5499999999997;19;22670.5;03;0307;030700
2023-12;2023;12;202312;Braga;Fafe;BTN/BTE;3533.970000000005;1359;49713.30099999998;03;0307;030700
2023-12;2023;12;202312;Vila Real;Mondim de Basto;BTN/BTE;285.1299999999999;152;4180.228999999994;17;1705;170500
2023-12;2023;12;202312;Braga;Cabeceiras de Basto;MT/AT;116.86;4;8.25;03;0304;030400
2023-12;2023;12;202312;Portalegre;Sousel;BTN/BTE;564.83;83;10155.88699999999;12;1215;121500
2023-12;2023;12;202312;Porto;Vila Nova de Gaia;MT/AT;11766.960000000006;71;74595.75;13;1317;131700
2023-12;2023;12;202312;Vila Real;Sabrosa;BTN/BTE;491.7800000000001;169;4703.479999999993;17;1710;171000
2023-12;2023;12;202312;Lisboa;Alenquer;BTN/BTE;1952.5099999999968;985;33152.266999999985;11;1101;110100
2023-12;2023;12;202312;Bragança;Vinhais;BTN/BTE;443.9699999999999;177;5179.797999999997;04;0412;041200
2023-12;2023;12;202312;Setúbal;Seixal;BTN/BTE;8074.870000000122;4093;144385.10299999965;15;1510;151000
2023-12;2023;12;202312;Setúbal;Sines;MT/AT;1200.5;5;2049.25;15;1513;151300
2023-12;2023;12;202312;Portalegre;Arronches;BTN/BTE;164.89;54;3452.208999999998;12;1202;120200
2023-12;2023;12;202312;;;MT/AT;1239.15;13;1814.0;PT;;PT
2023-12;2023;12;202312;Aveiro;Arouca;MT/AT;1425.46;18;18066.5;01;0104;010400
2023-12;2023;12;202312;Bragança;Vimioso;BTN/BTE;544.6500000000003;196;3565.5489999999972;04;0411;041100
2023-12;2023;12;202312;Leiria;Pombal;MT/AT;7539.42;51;87141.5;10;1015;101500
2023-12;2023;12;202312;Lisboa;Lisboa;MT/AT;6042.29;46;24101.0;11;1106;110600
2023-12;2023;12;202312;Lisboa;Lisboa;BTN/BTE;4482.629999999999;1083;37851.38399999996;11;1106;110600
2023-12;2023;12;202312;Vila Real;Peso da Régua;MT/AT;247.53;5;302.0;17;1708;170800
2023-12;2023;12;202312;;;MT/AT;248.0;5;6523.0;07----;07----;07----
2023-12;2023;12;202312;Santarém;Mação;MT/AT;503.12;3;8520.25;14;1413;141300
2023-12;2023;12;202312;Viseu;Viseu;MT/AT;3361.19;36;33316.0;18;1823;182300
2023-12;2023;12;202312;Porto;Santo Tirso;BTN/BTE;3965.850000000012;2022;44874.31000000012;13;1314;131400
2023-12;2023;12;202312;Braga;Braga;BTN/BTE;11450.510000000073;4312;134535.12399999978;03;0303;030300
2023-12;2023;12;202312;Viseu;Vouzela;MT/AT;1226.17;11;9193.5;18;1824;182400
2023-12;2023;12;202312;Beja;Castro Verde;BTN/BTE;587.1599999999999;241;10312.305999999997;02;0206;020600
2023-12;2023;12;202312;Guarda;Sabugal;BTN/BTE;730.4599999999994;243;11112.912999999988;09;0911;091100
2023-12;2023;12;202312;Aveiro;Águeda;BTN/BTE;4046.2100000000037;1229;58009.56599999988;01;0101;010100
2023-12;2023;12;202312;Lisboa;Oeiras;MT/AT;6434.22;30;12519.5;11;1110;111000
2023-12;2023;12;202312;Portalegre;Portalegre;BTN/BTE;1296.5;451;24321.480999999978;12;1214;121400
2023-12;2023;12;202312;Viseu;Mangualde;MT/AT;2242.1600000000003;16;46921.25;18;1806;180600
2023-12;2023;12;202312;Viseu;Mangualde;BTN/BTE;1080.7299999999996;439;19305.86599999998;18;1806;180600
2023-12;2023;12;202312;Aveiro;Oliveira do Bairro;BTN/BTE;2122.460000000001;762;37477.23199999996;01;0114;011400
2023-12;2023;12;202312;Aveiro;Oliveira do Bairro;MT/AT;5184.710000000001;25;67119.75;01;0114;011400
2023-12;2023;12;202312;Faro;Faro;BTN/BTE;4051.420000000001;1129;89395.17299999998;08;0805;080500
2023-12;2023;12;202312;Guarda;Seia;BTN/BTE;1285.329999999999;509;18478.970999999987;09;0912;091200
2023-12;2023;12;202312;Viseu;Sernancelhe;MT/AT;262.26;4;4925.25;18;1818;181800
2023-12;2023;12;202312;Faro;Alcoutim;BTN/BTE;66.23;36;1053.131999999998;08;0802;080200
2023-12;2023;12;202312;Santarém;Entroncamento;BTN/BTE;1125.66;422;12865.90199999999;14;1410;141000
2023-12;2023;12;202312;Évora;Borba;BTN/BTE;700.62;145;11563.538999999993;07;0703;070300
2023-12;2023;12;202312;Porto;Póvoa de Varzim;BTN/BTE;3562.7100000000055;1258;35995.77699999996;13;1313;131300
2023-12;2023;12;202312;Porto;Póvoa de Varzim;MT/AT;3084.93;25;11383.5;13;1313;131300
2023-12;2023;12;202312;Braga;Póvoa de Lanhoso;BTN/BTE;1418.0999999999997;676;19836.228000000003;03;0309;030900
2023-12;2023;12;202312;Santarém;Coruche;MT/AT;2895.1;25;65336.75;14;1409;140900
2023-12;2023;12;202312;Santarém;Coruche;BTN/BTE;1435.4600000000005;458;42957.989999999976;14;1409;140900
2023-12;2023;12;202312;Portalegre;Gavião;MT/AT;99.44;3;532.25;12;1209;120900
2023-12;2023;12;202312;Vila Real;Murça;BTN/BTE;399.7300000000003;191;3897.2579999999984;17;1707;170700
2023-12;2023;12;202312;Aveiro;Santa Maria da Feira;MT/AT;19926.19;105;241150.5;01;0109;010900
2023-12;2023;12;202312;Aveiro;Vagos;BTN/BTE;1396.3499999999967;669;23568.888999999963;01;0118;011800
2023-12;2023;12;202312;Beja;Aljustrel;MT/AT;20430.59;9;24286.75;02;0201;020100
2023-12;2023;12;202312;Lisboa;Arruda dos Vinhos;BTN/BTE;1047.6499999999996;336;19955.152999999984;11;1102;110200
2023-12;2023;12;202312;Porto;Trofa;MT/AT;6321.1500000000015;38;31607.75;13;1318;131800
2023-12;2023;12;202312;Setúbal;Sines;BTN/BTE;538.7099999999999;206;8596.88099999999;15;1513;151300
2023-12;2023;12;202312;Portalegre;Campo Maior;MT/AT;1042.55;9;16976.0;12;1204;120400
2023-12;2023;12;202312;Leiria;Alvaiázere;BTN/BTE;415.41999999999996;120;4974.407999999991;10;1002;100200
2023-12;2023;12;202312;Leiria;Caldas da Rainha;BTN/BTE;3184.0400000000004;1137;48148.05099999992;10;1006;100600
2023-12;2023;12;202312;Vila Real;Vila Real;BTN/BTE;2639.6500000000015;1181;25355.78999999999;17;1714;171400
2023-12;2023;12;202312;Vila Real;Valpaços;BTN/BTE;1272.0999999999995;613;16671.76399999998;17;1712;171200
2023-12;2023;12;202312;Vila Real;Valpaços;MT/AT;261.39;6;2.25;17;1712;171200
2023-12;2023;12;202312;Braga;Vila Verde;MT/AT;2885.96;23;19308.75;03;0313;031300
2023-12;2023;12;202312;Bragança;Freixo de Espada À Cinta;BTN/BTE;383.1900000000001;96;3412.410999999997;04;0404;040400
2023-12;2023;12;202312;Guarda;Aguiar da Beira;BTN/BTE;753.54;112;8244.273999999994;09;0901;090100
2023-12;2023;12;202312;Coimbra;Penela;MT/AT;627.9300000000001;4;24594.0;06;0614;061400
2023-12;2023;12;202312;Évora;Évora;MT/AT;5148.68;25;60111.5;07;0705;070500
2023-12;2023;12;202312;Portalegre;Castelo de Vide;BTN/BTE;140.34000000000003;66;2633.0909999999963;12;1205;120500
2023-12;2023;12;202312;Braga;Guimarães;MT/AT;29076.63000000001;148;253962.5;03;0308;030800
2023-12;2023;12;202312;Viseu;Vila Nova de Paiva;MT/AT;182.25;3;1392.5;18;1822;182200
2023-12;2023;12;202312;Viseu;Lamego;MT/AT;2286.7900000000004;23;1620.75;18;1805;180500
2023-12;2023;12;202312;Beja;Serpa;BTN/BTE;1246.54;206;32559.27799999999;02;0213;021300
2023-12;2023;12;202312;Viseu;Tondela;MT/AT;4867.2699999999995;20;85538.75;18;1821;182100
2023-12;2023;12;202312;Faro;Portimão;BTN/BTE;3165.8500000000013;812;56540.27800000002;08;0811;081100
2023-12;2023;12;202312;Santarém;Almeirim;MT/AT;1840.48;10;44985.75;14;1403;140300
2023-12;2023;12;202312;Viseu;Santa Comba Dão;MT/AT;748.99;5;1683.0;18;1814;181400
2023-12;2023;12;202312;Évora;Vila Viçosa;BTN/BTE;219.77;79;3301.770999999997;07;0714;071400
2023-12;2023;12;202312;Évora;Vila Viçosa;MT/AT;312.8;6;4521.25;07;0714;071400
2024-01;2024;01;202401;Évora;Portel;BTN/BTE;307.1;92;6098.196999999996;07;0709;070900
2023-12;2023;12;202312;Porto;Gondomar;MT/AT;4506.81;35;13085.0;13;1304;130400
2024-01;2024;01;202401;Santarém;Golegã;BTN/BTE;627.8799999999997;191;28487.60399999998;14;1412;141200
2024-01;2024;01;202401;Viseu;Penalva do Castelo;MT/AT;123.44;3;246.5;18;1811;181100
2024-01;2024;01;202401;Santarém;Ferreira do Zêzere;MT/AT;1551.46;7;7905.25;14;1411;141100
2023-12;2023;12;202312;Santarém;Ferreira do Zêzere;BTN/BTE;687.3799999999998;207;11646.365999999987;14;1411;141100
2023-12;2023;12;202312;Porto;Matosinhos;BTN/BTE;4892.340000000006;1563;46580.75999999997;13;1308;130800
2023-12;2023;12;202312;Bragança;Mirandela;MT/AT;531.99;6;2389.25;04;0407;040700
2024-01;2024;01;202401;Évora;Redondo;BTN/BTE;343.27;93;8226.115999999998;07;0710;071000
2023-12;2023;12;202312;Évora;Redondo;BTN/BTE;337.73;88;8389.474999999995;07;0710;071000
2023-12;2023;12;202312;Porto;Felgueiras;BTN/BTE;4161.460000000016;1390;59797.21299999998;13;1303;130300
2023-12;2023;12;202312;Leiria;Nazaré;MT/AT;685.0;4;1554.25;10;1011;101100
2023-12;2023;12;202312;Évora;Vendas Novas;MT/AT;2282.27;14;40177.25;07;0712;071200
2023-12;2023;12;202312;Évora;Vendas Novas;BTN/BTE;723.35;310;16031.099999999995;07;0712;071200
2023-12;2023;12;202312;Vila Real;Alijó;BTN/BTE;594.3399999999999;265;6154.407999999995;17;1701;170100
2023-12;2023;12;202312;Vila Real;Alijó;MT/AT;628.93;10;2721.25;17;1701;170100
2023-12;2023;12;202312;Porto;Marco de Canaveses;MT/AT;2821.5200000000004;24;22241.75;13;1307;130700
2023-12;2023;12;202312;Porto;Valongo;MT/AT;5372.28;29;38845.5;13;1315;131500
2023-12;2023;12;202312;Coimbra;Figueira da Foz;MT/AT;15989.649999999998;37;60780.5;06;0605;060500
2023-12;2023;12;202312;Setúbal;Barreiro;BTN/BTE;1381.639999999999;593;20209.06999999997;15;1504;150400
2023-12;2023;12;202312;Faro;Albufeira;BTN/BTE;3929.710000000003;1154;67613.20000000001;08;0801;080100
2023-12;2023;12;202312;Lisboa;Torres Vedras;MT/AT;11977.079999999998;65;127696.0;11;1113;111300
2023-12;2023;12;202312;Beja;Vidigueira;MT/AT;89.32;5;2130.25;02;0214;021400
2023-12;2023;12;202312;Castelo Branco;Vila de Rei;MT/AT;542.66;5;22170.5;05;0510;051000
2023-12;2023;12;202312;Santarém;Alpiarça;BTN/BTE;415.47999999999985;180;9555.637999999997;14;1404;140400
2023-12;2023;12;202312;Aveiro;São João da Madeira;MT/AT;1963.76;16;14167.75;01;0116;011600
2023-12;2023;12;202312;Viseu;Nelas;BTN/BTE;995.73;393;14467.748999999994;18;1809;180900
2023-12;2023;12;202312;Lisboa;Amadora;MT/AT;5487.67;19;8571.25;11;1115;111500
2023-12;2023;12;202312;Coimbra;Montemor-o-Velho;BTN/BTE;2131.8299999999977;743;35893.19499999995;06;0610;061000
2023-12;2023;12;202312;Aveiro;Espinho;BTN/BTE;984.8899999999999;354;11389.33999999999;01;0107;010700
2023-12;2023;12;202312;Lisboa;Cascais;MT/AT;7120.909999999998;31;29626.5;11;1105;110500
2023-12;2023;12;202312;Leiria;Figueiró dos Vinhos;BTN/BTE;333.79999999999995;115;5997.783999999994;10;1008;100800
2023-12;2023;12;202312;Faro;São Brás de Alportel;BTN/BTE;1223.1900000000007;354;24504.190999999984;08;0812;081200
2023-12;2023;12;202312;Coimbra;Coimbra;BTN/BTE;7187.1400000000285;3119;95798.04999999999;06;0603;060300
2023-12;2023;12;202312;Coimbra;Coimbra;MT/AT;6372.370000000001;48;33154.0;06;0603;060300
2023-12;2023;12;202312;Castelo Branco;Vila Velha de Ródão;BTN/BTE;307.4699999999999;171;6726.802999999992;05;0511;051100
2023-12;2023;12;202312;Viseu;Resende;BTN/BTE;549.1800000000003;208;4113.451999999996;18;1813;181300
2023-12;2023;12;202312;Santarém;Torres Novas;BTN/BTE;2319.7899999999995;1307;42919.45699999997;14;1419;141900
2023-12;2023;12;202312;;;MT/AT;675.06;4;4697.75;08----;08----;08----
2023-12;2023;12;202312;Viana do Castelo;Ponte de Lima;BTN/BTE;2606.950000000005;992;31360.154999999962;16;1607;160700
2023-12;2023;12;202312;Castelo Branco;Penamacor;BTN/BTE;409.08000000000004;136;7616.1249999999945;05;0507;050700
2023-12;2023;12;202312;Setúbal;Santiago do Cacém;BTN/BTE;1779.099999999999;729;34575.250999999975;15;1509;150900
2023-10;2023;10;202310;Setúbal;Santiago do Cacém;BTN/BTE;1643.6699999999985;710;48918.45799999995;15;1509;150900
2023-12;2023;12;202312;Guarda;Aguiar da Beira;MT/AT;1135.55;5;4051.75;09;0901;090100
2023-12;2023;12;202312;Évora;Évora;BTN/BTE;3689.0600000000013;1054;62531.125999999946;07;0705;070500
2023-12;2023;12;202312;Aveiro;Mealhada;MT/AT;5471.3;20;60239.75;01;0111;011100
2023-12;2023;12;202312;Santarém;Torres Novas;MT/AT;3572.6000000000004;22;64114.75;14;1419;141900
2023-10;2023;10;202310;Santarém;Torres Novas;BTN/BTE;2207.889999999995;1268;58694.87899999992;14;1419;141900
2023-12;2023;12;202312;Leiria;Marinha Grande;BTN/BTE;3454.4400000000005;1101;50952.92899999993;10;1010;101000
2023-10;2023;10;202310;Santarém;Alpiarça;BTN/BTE;373.1599999999999;174;11808.096999999987;14;1404;140400
2023-12;2023;12;202312;Santarém;Ourém;MT/AT;4710.810000000001;40;46865.5;14;1421;142100
2023-10;2023;10;202310;Santarém;Ourém;BTN/BTE;3291.130000000001;905;80224.87599999987;14;1421;142100
2023-12;2023;12;202312;Setúbal;Setúbal;BTN/BTE;5177.7500000000355;2655;84784.72000000004;15;1512;151200
2023-12;2023;12;202312;Guarda;Sabugal;MT/AT;222.66;3;935.75;09;0911;091100
2023-10;2023;10;202310;Guarda;Sabugal;BTN/BTE;718.1299999999993;236;19913.098999999947;09;0911;091100
2023-12;2023;12;202312;Coimbra;Arganil;BTN/BTE;772.2200000000003;329;10010.440999999993;06;0601;060100
2023-12;2023;12;202312;Viana do Castelo;Valença;BTN/BTE;788.5900000000001;289;7714.96499999999;16;1608;160800
2023-12;2023;12;202312;Faro;Albufeira;MT/AT;1306.64;10;14572.0;08;0801;080100
2023-10;2023;10;202310;Setúbal;Almada;BTN/BTE;5842.590000000088;3030;162139.2999999996;15;1503;150300
2023-12;2023;12;202312;Viana do Castelo;Paredes de Coura;MT/AT;1320.0;5;3774.5;16;1605;160500
2023-10;2023;10;202310;;;MT/AT;376.69;6;3068.5;12----;12----;12----
2023-10;2023;10;202310;Bragança;Mirandela;BTN/BTE;1084.52;380;30922.292999999958;04;0407;040700
2023-10;2023;10;202310;Bragança;Mirandela;MT/AT;381.99;5;9358.75;04;0407;040700
2023-10;2023;10;202310;Viseu;Cinfães;BTN/BTE;539.3;246;10783.66299999999;18;1804;180400
2023-10;2023;10;202310;;;MT/AT;463.35;4;7714.25;05----;05----;05----
2023-10;2023;10;202310;Portalegre;Gavião;MT/AT;99.44;3;615.0;12;1209;120900
2023-10;2023;10;202310;Viseu;Carregal do Sal;MT/AT;1139.94;9;12294.25;18;1802;180200
2023-10;2023;10;202310;Viseu;Carregal do Sal;BTN/BTE;874.7;303;20028.983999999986;18;1802;180200
2023-10;2023;10;202310;Porto;Marco de Canaveses;BTN/BTE;2347.059999999998;1053;50896.38599999989;13;1307;130700
2023-10;2023;10;202310;Vila Real;Alijó;MT/AT;492.93;8;3542.25;17;1701;170100
2023-10;2023;10;202310;Leiria;Caldas da Rainha;BTN/BTE;2935.1400000000017;1066;82841.3839999999;10;1006;100600
2023-10;2023;10;202310;Leiria;Caldas da Rainha;MT/AT;3132.3299999999995;20;35956.25;10;1006;100600
2023-10;2023;10;202310;Évora;Reguengos de Monsaraz;MT/AT;1686.54;5;28378.25;07;0711;071100
2023-10;2023;10;202310;Évora;Reguengos de Monsaraz;BTN/BTE;640.3699999999995;234;21173.106999999956;07;0711;071100
